0.7927508354187012, 4.0
0.5935609340667725, 5.0
0.3857138156890869, 6.0
0.2695753574371338, 7.0
0.20195484161376953, 8.0
0.16079092025756836, 9.0
0.15497422218322754, 10.0
0.13901686668395996, 11.0
0.12486505508422852, 12.0
0.1132500171661377, 13.0
0.09261012077331543, 14.0
0.08391332626342773, 15.0
0.09329724311828613, 16.0
0.08142781257629395, 17.0
0.08204913139343262, 18.0
0.07131814956665039, 19.0
0.06896519660949707, 20.0
0.06734013557434082, 21.0
0.06444215774536133, 22.0
0.058431148529052734, 23.0
0.05410289764404297, 24.0
0.05301213264465332, 25.0
0.05731320381164551, 26.0
0.04814720153808594, 27.0
0.05143094062805176, 28.0
0.04933905601501465, 29.0
0.04797792434692383, 30.0
0.04826998710632324, 31.0
0.045944929122924805, 32.0
0.04856514930725098, 33.0
0.04530501365661621, 34.0
0.0474398136138916, 35.0
0.04621171951293945, 36.0
0.04335904121398926, 37.0
0.046382904052734375, 38.0
0.04523587226867676, 39.0
0.04363417625427246, 40.0
0.04375600814819336, 41.0
0.04303717613220215, 42.0
0.056179046630859375, 43.0
0.04119706153869629, 44.0
0.04079723358154297, 45.0
0.04717302322387695, 46.0
0.039083003997802734, 47.0
0.040090084075927734, 48.0
0.03608989715576172, 49.0
0.03879570960998535, 50.0
