0.3273179531097412, 4.0000000799999995
0.2403700351715088, 5.000000064
0.16117405891418457, 6.000000053333333
0.14025592803955078, 7.000000045714286
0.11870694160461426, 8.00000004
0.1020960807800293, 9.000000035555555
0.09398412704467773, 10.000000031999999
0.08510279655456543, 11.00000002909091
0.08247780799865723, 12.000000026666667
0.07334709167480469, 13.000000024615385
0.07172799110412598, 14.000000022857142
0.06972169876098633, 15.000000021333333
0.06306791305541992, 16.000000019999998
0.05158710479736328, 17.000000018823528
0.06282401084899902, 18.00000001777778
0.06461596488952637, 19.000000016842105
0.0628507137298584, 20.000000016
