0.2612910270690918, 2.609775
0.18883705139160156, 3.609775
0.1433570384979248, 4.609775
0.10579609870910645, 5.609775
0.0833747386932373, 6.609775
0.07477092742919922, 7.609775
0.0657510757446289, 8.609775
0.06384491920471191, 9.609775
0.06302380561828613, 10.609775
0.05953097343444824, 11.609775
0.05416297912597656, 12.609775
0.0466158390045166, 13.609775
0.052907705307006836, 14.609775
0.049726009368896484, 15.609775
0.04812812805175781, 16.609775
0.04139423370361328, 17.609775
0.04468894004821777, 18.609775
0.05023527145385742, 19.609775
0.0392608642578125, 20.609775
0.04268503189086914, 21.609775
0.049835920333862305, 22.609775
0.044358015060424805, 23.609775
0.04966926574707031, 24.609775
0.04918503761291504, 25.609775
0.0384218692779541, 26.609775
0.055676937103271484, 27.609775
0.036622047424316406, 28.609775
0.03698301315307617, 29.609775
0.03829669952392578, 30.609775
0.046253204345703125, 31.609775
0.04428434371948242, 32.609775
0.038387298583984375, 33.609775
0.048423051834106445, 34.609775
0.052168846130371094, 35.609775
0.04660916328430176, 36.609775
0.04813814163208008, 37.609775
0.04404497146606445, 38.609775
0.038629770278930664, 39.609775
0.05092811584472656, 40.609775
0.04095792770385742, 41.609775
0.04156208038330078, 42.609775
0.051598310470581055, 43.609775
0.0390620231628418, 44.609775
0.04450726509094238, 45.609775
0.04095101356506348, 46.609775
0.04152798652648926, 47.609775
0.0423281192779541, 48.609775
0.04513406753540039, 49.609775
0.039916038513183594, 50.609775
